,R01_06_CO201,R01_06_FCI01,R01_06_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTR9_VEN01_TI01,R01_02_TRU01,R01_07_TRU01
2025-08-19 17:30:00+00:00,464.3371429,46.35595594,26.5,279.9691111,42.75215977,8.346666667,20.708,16.81306397,26.6067991,26.2
2025-08-19 17:35:00+00:00,463.6,46.69090909,26.5,281.32,43.02777273,7.402,20.7464,17.00781385,26.57272727,26.2
2025-08-19 17:40:00+00:00,463.45,46.50461538,26.36490842,282.3675,26.69975385,6.650476191,20.488,17.0374359,26.6,26.2
2025-08-19 17:45:00+00:00,462.8873016,46.47091575,26.3488,283.3698961,22.6884141,5.98,20.41,17,26.6,26.2
2025-08-19 17:50:00+00:00,460.6857143,47,26.4,284.0695238,21.46184309,5.498849206,20.2845,16.99238095,26.6,26.2
2025-08-19 17:55:00+00:00,459.0192308,46.4047619,26.35227273,285.3918245,15.85948626,4.625,20.08136752,16.9,26.6,26.14166667
2025-08-19 18:00:00+00:00,457.7,46.4,26.25166667,286.2555556,12.91601373,3.983676768,19.89377778,16.894,26.55818182,26.1
2025-08-19 18:05:00+00:00,455.5818182,46.46315789,26.2,287.4211111,11.36496104,3.195,19.66,16.76498169,26.5,26.1
2025-08-19 18:10:00+00:00,454.1666667,46,26.24230769,288.3533333,9.607538462,2.563333333,19.56314286,16.7774359,26.5,26.1
2025-08-19 18:15:00+00:00,452.4,47.04311688,26.3,289.4321111,7.415238095,1.847888889,19.29,16.9,26.5,26.1
2025-08-19 18:20:00+00:00,451.7356643,47.70489845,26.3,290.0955556,5.727399068,1.400436508,19.08474206,16.96458316,26.46771804,26.1
2025-08-19 18:25:00+00:00,450.4545455,47,26.24545455,291.025,4.425667621,0.790178571,18.89241071,17.10080882,26.4,26.07279412
2025-08-19 18:30:00+00:00,449.4615385,46.78181818,26.1,292.3666667,3.468454546,0.046666667,18.64,17.19333333,26.4,26
2025-08-19 18:35:00+00:00,450.2291667,46.32988095,26.13935574,293.3141071,2.739333333,-0.545714286,18.59294118,17.10380952,26.4,26
2025-08-19 18:40:00+00:00,447.8625,47.24717349,26.19642857,294.4945833,1.787989418,-1.32,18.40627451,16.97785714,26.31157895,26
2025-08-19 18:45:00+00:00,445.9666667,47.93639005,26.2,295.55,1.062270064,-1.991428571,18.25666667,16.84754039,26.22236706,26
2025-08-19 18:50:00+00:00,445.05,47.98857143,26.2,296.6926667,0.545494506,-2.67015873,18.13833333,16.71314286,26.20457143,26
2025-08-19 18:55:00+00:00,448,47.65238095,26.09666667,297.6493333,0.274285714,-3.266666667,17.97777778,17.01185185,26.14833333,25.94833333
2025-08-19 19:00:00+00:00,450,47,26,298.8555556,0.11125,-4.029910714,17.845,17.45497836,26.1,25.9
2025-08-19 19:05:00+00:00,449.1142857,36.81666667,26,299.6753691,0.018888889,-4.483263403,17.64618182,17.66630934,26.12166667,25.9
2025-08-19 19:10:00+00:00,445.6666667,0,26.03644444,300.6916667,0,-5.106666667,17.60138462,18.15855556,26.2,25.9
2025-08-19 19:15:00+00:00,445,0,26.1,302.0158672,0,-5.832,17.48055065,18.78114035,26.2,25.9
2025-08-19 19:20:00+00:00,444.4159091,0,26.1,303.0513636,0,-6.40952381,17.36,19.26,26.13722488,25.9
2025-08-19 19:25:00+00:00,443.0891557,0,26.05771429,303.8082671,0,-6.869193473,17.27764706,19.56696429,26.03637428,25.9
2025-08-19 19:30:00+00:00,442.0704545,0,25.9,304.6555556,0,-7.327777778,17.19444444,19.88582888,26.1,25.9
2025-08-19 19:35:00+00:00,442.0441026,0,25.9,305.8571717,0,-7.958585859,17.12494949,20.21871139,26.1,25.9
2025-08-19 19:40:00+00:00,441,0,25.9,307.2714286,0,-8.694761905,17.1,20.63045455,26.1,25.9
2025-08-19 19:45:00+00:00,441.2,0,25.9,308.2635714,0,-9.193333333,17.052,20.88575824,26.1,25.87619048
2025-08-19 19:50:00+00:00,441.9666667,0,25.9,309.3629394,0,-9.782888889,17.0961039,21.10687994,26.075,25.8
2025-08-19 19:55:00+00:00,441.1666667,0,25.9,310.5916667,0,-10.39952381,17.14,21.43087179,25.92,25.8
2025-08-19 20:00:00+00:00,440.875,0,25.87916667,311.8222222,0,-11.00833333,17.2,21.66262626,25.90909091,25.8
2025-08-19 20:05:00+00:00,441.73,0,25.80190476,312.5121429,0,-11.34857143,17.21576776,21.81424573,25.99333333,25.8
2025-08-19 20:10:00+00:00,439.835,0,25.8,313.8636364,0,-11.934,17.3,22.00141414,26,25.78333333
2025-08-19 20:15:00+00:00,440,0,25.8,315.1208333,0,-12.55,17.3,22.17644444,25.986,25.7
2025-08-19 20:20:00+00:00,441,0,25.8,316.2939683,0,-13.05142857,17.3,22.2912381,25.8,25.7
2025-08-19 20:25:00+00:00,439,0,25.8,317.4138462,0,-13.508,17.29861538,22.50137931,25.8,25.7
2025-08-19 20:30:00+00:00,439.675,0,25.8,318.2257143,0,-13.91454545,17.29057143,22.583125,25.82,25.7
2025-08-19 20:35:00+00:00,440.0277778,0,25.8,318.91875,0,-14.196875,17.246875,22.65588235,25.9,25.7
2025-08-19 20:40:00+00:00,441.9,0,25.79454545,320.7928571,0,-14.91457143,17.1,22.83461538,25.9,25.7
2025-08-19 20:45:00+00:00,439.9111111,0,25.7,322.0571717,0,-15.39959596,17.0440404,22.9572807,25.88545455,25.7
2025-08-19 20:50:00+00:00,438,0,25.7,323.2421212,0,-15.83848485,17,23,25.7,25.7
2025-08-19 20:55:00+00:00,439.0533333,0,25.7,324.4913333,0,-16.316,16.91857143,23.07681818,25.7,25.69851852
2025-08-19 21:00:00+00:00,438.6533333,5.169230769,25.7,325.764,0,-16.704,16.8004,23.15159091,25.7,25.615625
2025-08-19 21:05:00+00:00,436.9831933,71,25.69647059,326.982,0,-17.15333333,16.70655758,22.68035294,25.70352941,25.59882353
2025-08-19 21:10:00+00:00,437.9205882,71,25.6,327.9475,0,-17.42045455,16.6,22.055,25.8,25.5
2025-08-19 21:15:00+00:00,441.572437,73.33030303,25.6,329.3719444,0,-17.89886364,16.56,21.58,25.63571717,25.5
2025-08-19 21:20:00+00:00,439.7384615,74,25.6,330.56,0,-18.24666667,16.5,21.294,25.6,25.5
2025-08-19 21:25:00+00:00,439.8,76.21333333,25.6,331.6723077,0,-18.54833333,16.44632479,21.09828283,25.5192,25.5
2025-08-19 21:30:00+00:00,440.85,73.95684211,25.502,333.0428571,0,-18.931,16.32,20.92266667,25.5,25.402
2025-08-19 21:35:00+00:00,440.025,74,25.59538462,334.3749286,0,-19.2755,16.21,20.7986014,25.5,25.4
2025-08-19 21:40:00+00:00,441.2666667,75.93333333,25.6,335.2288889,0,-19.51428571,16.2,20.70461538,25.5,25.4
2025-08-19 21:45:00+00:00,442,77,25.6,336.6055556,0,-19.80714286,16.09722222,20.583687,25.5,25.4
2025-08-19 21:50:00+00:00,441.4,73.30769231,25.5376,337.6757576,0,-20.07460317,16,20.41577143,25.43769231,25.4
2025-08-19 21:55:00+00:00,441.4,73.59430894,25.5,338.7974747,0,-20.29272727,15.978,20.32327485,25.4,25.35902439
2025-08-19 22:00:00+00:00,441.4,72.84285714,25.5,340.64,0,-20.62,15.9,20.088,25.4,25.3
2025-08-19 22:05:00+00:00,442.1233333,212.3281046,25.42,341.8045,0,-20.83968254,15.96383838,18.82977778,25.32679739,25.3
2025-08-19 22:10:00+00:00,443.7494658,248.9082491,25.32393333,343.0951868,0,-21.06162637,16,17.69339048,25.23290842,25.22393333
2025-08-19 22:15:00+00:00,444,253.6244755,25.21933333,344.28,0,-21.26,16.08,17.39648485,25.2,25.2
2025-08-19 22:20:00+00:00,444.702381,254.08706,25.13323232,345.6,0,-21.5,16,17.2,25.13774327,25.0759596
2025-08-19 22:25:00+00:00,444.95,251.9930231,25.23401663,346.6111111,0,-21.58720588,16.002,17.1976,25.03920578,25.00820513
2025-08-19 22:30:00+00:00,445.301259,248.195873,25.23389899,348.14,0,-21.82,16.049625,17.08,24.97095238,24.96415873
2025-08-19 22:35:00+00:00,445.6103896,249.0100337,25.16685714,349.44,0,-21.93333333,15.9,17,24.83423569,24.83403135
2025-08-19 22:40:00+00:00,446.9083333,250.9389474,25.2,351.036,0,-22.07333333,15.88666667,16.93076923,24.72461538,24.8
2025-08-19 22:45:00+00:00,446.6615385,251.8666667,25.04,352.2971429,0,-22.18222222,15.88508571,16.9,24.7,24.72
2025-08-19 22:50:00+00:00,446.9115079,249.7382353,25.05185185,353.2223077,0,-22.26019231,15.9,16.9,24.64916667,24.7
2025-08-19 22:55:00+00:00,446.6666667,251.3076923,24.98571429,354.8513636,0,-22.4,15.97582381,16.9,24.6,24.7
2025-08-19 23:00:00+00:00,446.5764706,255.8421053,24.94210526,356.0581429,0,-22.406,15.90147532,16.88929293,24.6,24.65789474
2025-08-19 23:05:00+00:00,445.5875,255.9368421,24.90278788,357.6109524,0,-22.5,16.16142857,16.76333333,24.55368421,24.6
2025-08-19 23:10:00+00:00,446.1739744,252.7858974,24.75197368,358.6930303,0,-22.5,16.21167677,16.7,24.5,24.5720614
2025-08-19 23:15:00+00:00,445.8,251.6385965,24.64615385,144.2066667,0,-22.5,15.798,16.58663968,24.48622807,24.5
2025-08-19 23:20:00+00:00,445.4,252.9546154,24.54284615,1.548571429,0,-22.5,15.638,16.5,24.44284615,24.5
2025-08-19 23:25:00+00:00,445.7222222,253.2833333,24.5,2.75,0,-22.5,15.44285714,16.41710526,24.44833333,24.5
2025-08-19 23:30:00+00:00,445.375,254.2,24.5,3.860222222,0,-22.438,15.33133333,16.31630125,24.42343891,24.46171946
2025-08-19 23:35:00+00:00,446.6755556,252.3307586,24.47373333,5.464095238,0,-22.38,15.283,16.2,24.32553846,24.39506667
2025-08-19 23:40:00+00:00,445.5272727,253.2599068,24.43265734,6.670571429,0,-22.3,15.17057143,16.17958042,24.31294118,24.35666667
2025-08-19 23:45:00+00:00,444.0521212,252.9422222,24.39460317,7.891666667,0,-22.275,14.97666667,16.06555556,24.224,24.3
2025-08-19 23:50:00+00:00,444.6788462,251.0251012,24.25087719,9.439393939,0,-22.14,14.944,15.95903509,24.15295547,24.25111111
2025-08-19 23:55:00+00:00,445.0444444,251.0666667,24.2,10.76321429,0,-22.02571429,14.86285714,15.826,24.04333333,24.2
2025-08-20 00:00:00+00:00,444.2069328,253.5,24.18264706,11.986875,0,-21.85357143,14.79583333,15.8,24.00454545,24.2
2025-08-20 00:05:00+00:00,445.0400495,252.1300957,24.12663082,12.7535,0,-21.7584127,14.75272727,15.75398618,23.98263997,24.15935484
2025-08-20 00:10:00+00:00,445.8872727,256.6317136,24.07885965,14.44,0,-21.52583333,14.7,15.60098485,23.91749361,24.07885965
2025-08-20 00:15:00+00:00,444.22,256.104,24,15.92942857,0,-21.356,14.678,15.5,23.9552,24
2025-08-20 00:20:00+00:00,444.3777778,250.9593583,24.04,17.22888889,0,-21.1265,14.6,15.5,23.8,24
2025-08-20 00:25:00+00:00,443.2834008,248.4157576,24.06837037,18.15866667,0,-20.95781818,14.589,15.5,23.82692593,23.97777778
2025-08-20 00:30:00+00:00,443.75,252.0555556,23.97777778,19.54261364,0,-20.72285714,14.52869318,15.5,23.9,23.9
2025-08-20 00:35:00+00:00,443.6,253.2982456,23.948,20.84285714,0,-20.48,14.56,15.44,23.85368421,23.9
2025-08-20 00:40:00+00:00,445.5055556,249.924183,24.06577778,21.9825,0,-20.275,14.6,15.4,23.72222222,23.882
2025-08-20 00:45:00+00:00,444.002065,249.7782973,23.8875267,23.16714286,0,-20.005,14.54,15.33422222,23.8,23.80244444
2025-08-20 00:50:00+00:00,445.212967,253.638664,23.9187112,24.555,0,-19.71619048,14.41833333,15.299,23.77631579,23.8
2025-08-20 00:55:00+00:00,446.1714286,249.4020979,24,26.05650794,0,-19.325,14.37311111,15.2,23.7,23.77923077
2025-08-20 01:00:00+00:00,446.6927778,254.0846154,23.97578947,27.32797619,0,-18.98666667,14.33444444,15.2,23.7,23.7
2025-08-20 01:05:00+00:00,445.8125,250.8888889,23.86,28.27142857,0,-18.725,14.3675,15.17291667,23.68333333,23.68055556
2025-08-20 01:10:00+00:00,445.0555556,250.7825,23.72270588,29.68063492,0,-18.34333333,14.24857143,15.1,23.60375,23.6025
2025-08-20 01:15:00+00:00,446.4230769,254.6017508,23.79828571,30.8,0,-18.02,14.2,15.1,23.6,23.6
2025-08-20 01:20:00+00:00,446.36,254.3151786,23.8,31.86,0,-17.72,14.2,15.1,23.6,23.59642857
2025-08-20 01:25:00+00:00,445.9683258,251.4866667,23.79533333,33.19636364,0,-17.27454545,14.2,15.1,23.58933333,23.514375
2025-08-20 01:30:00+00:00,446.6183473,252.409697,23.74727778,34.27671978,0,-16.91901099,14.27571429,15.1,23.5188,23.484
2025-08-20 01:35:00+00:00,446.1333333,252.9168907,23.58891223,35.36492424,0,-16.54389881,14.37990079,15.1,23.49166667,23.42406696
2025-08-20 01:40:00+00:00,447.0666667,250.6066667,23.61047619,36.83777778,0,-16.01392857,14.476,15.1,23.4,23.396
2025-08-20 01:45:00+00:00,446.05,249.8545455,23.6,37.68923077,0,-15.67,14.41476923,15.1,23.4,23.4
2025-08-20 01:50:00+00:00,446.3,251.2810829,23.71437963,38.64729762,0,-15.35077656,14.4730381,15.1,23.4,23.384
2025-08-20 01:55:00+00:00,445.1333333,254.84,23.9,40.46904762,0,-14.68,14.5,15.1,23.4,23.3
2025-08-20 02:00:00+00:00,445,251,23.80227273,40.7,0,-14.6,14.5,15.1,23.3,23.39772727
2025-08-20 02:05:00+00:00,445.775,252.6166667,23.80091503,42.42166667,0,-13.86,14.3465,15.1,23.3,23.31481481
2025-08-20 02:10:00+00:00,444.4125,250.6625,23.64125,43.64166667,0,-13.36346154,14.45625,15.1,23.3,23.3
2025-08-20 02:15:00+00:00,444,249.8939394,23.6,44.335,0,-13.0625,14.5172381,15.072,23.22541176,23.3
2025-08-20 02:20:00+00:00,444,251.0397203,23.6,45.92717172,0,-12.32636364,14.40051538,14.97831156,23.2,23.24820146
2025-08-20 02:25:00+00:00,443.9651515,252.928,23.6,47.38333333,0,-11.66333333,14.14714286,14.9,23.2,23.2
2025-08-20 02:30:00+00:00,444.8,253,23.6,48.537,0,-11.136,14.34,14.9,23.2,23.12568627
2025-08-20 02:35:00+00:00,444.9333333,250.7833333,23.6,49.59,0,-10.605,14.48,14.82,23.10166667,23.10181818
2025-08-20 02:40:00+00:00,445,251.4700855,23.6,50.764,0,-10.02488889,14.7,14.8,23.1,23.1
2025-08-20 02:45:00+00:00,445,255.0172414,23.52241379,51.50833333,0,-9.605,14.63571429,14.8,23.1,23.1
2025-08-20 02:50:00+00:00,445.6666667,251.6023715,23.5,52.76742857,0,-8.97,14.80833333,14.8,23.1,23.1
2025-08-20 02:55:00+00:00,445.478022,250.5461279,23.5,53.71636364,0,-8.490909091,14.7065,14.8,23.03389899,23.07160401
2025-08-20 03:00:00+00:00,443.9714286,90.51666667,23.5,55.034,0,-7.782222222,14.8788,14.75473684,23,23
2025-08-20 03:05:00+00:00,445.5274459,19.49230769,23.41142857,55.97266234,0,-7.306009324,14.26549116,14.98500505,23,23
2025-08-20 03:10:00+00:00,445.2260504,19,23.4,57.22289683,0,-6.638666667,13.78195437,15.7988254,23.08,23
2025-08-20 03:15:00+00:00,442.75,50.41666667,23.4,58.175,0,-6.05,13.9275,17.25833333,23.1,23.075
2025-08-20 03:20:00+00:00,442,53.24,23.46125,59.032,0,-5.58,13.876,19.05944056,23.1,23.1
2025-08-20 03:25:00+00:00,442,49.93846154,23.5,60.09492063,0.011818182,-4.945396825,13.72507937,20.37610334,23.1616,23.1
2025-08-20 03:30:00+00:00,443.2424242,49.16727273,23.5,61.3,0.1,-4.3,13.89,18.80166667,23.2,23.1
2025-08-20 03:35:00+00:00,441.4,48.95506978,23.5,61.58555556,0.15516129,-4.131111111,13.90767071,18.31782738,23.2,23.14552885
2025-08-20 03:40:00+00:00,441.8757692,49.67219346,23.58166667,63.37555556,0.551424318,-3.008888889,13.94888889,15.79668321,23.2,23.2
2025-08-20 03:45:00+00:00,442.1375,49.84166667,23.6,64.0625,0.937935664,-2.5625,14.09375,15.5047247,23.2,23.2
2025-08-20 03:50:00+00:00,442.3905556,49.43845889,23.6,65.5277381,1.699866667,-1.694166667,13.85333333,17.45768421,23.2,23.2
2025-08-20 03:55:00+00:00,441.3714286,49.84333333,23.6,66.62,2.959844156,-1.02,13.88,18.47333333,23.2,23.2
2025-08-20 04:00:00+00:00,440.9214286,50.69608999,23.6,67.67706061,4.893642458,-0.3,13.84257662,17.10725541,23.2,23.2
2025-08-20 04:05:00+00:00,441.6,59.95,23.6,68.895,8.675,0.389642857,13.9595,16.00345455,23.2,23.2
2025-08-20 04:10:00+00:00,441.8545455,76.30222222,23.6,69.85428571,12.18833333,1.031428571,13.984,16.91454545,23.2,23.2
2025-08-20 04:15:00+00:00,441.5539773,93.63461538,23.6,70.78125,13.21615385,1.628571429,14.04375,17.79337121,23.2,23.2
2025-08-20 04:20:00+00:00,441.2775225,101.5121951,23.6,71.42668182,13.07675821,2.038984127,14.04804545,16.95499927,23.221,23.24190476
2025-08-20 04:25:00+00:00,441.7111111,119.6909091,23.65666667,72.9,15.14877778,3.037857143,13.82285714,16.29611111,23.3,23.33333333
2025-08-20 04:30:00+00:00,440.8285714,139.96,23.75333333,73.85885714,17.004,3.693714286,13.71428571,17.55666667,23.3,23.3
2025-08-20 04:35:00+00:00,440.5777778,153.1830918,23.8,75.005,22.808,4.46,13.94666667,16.54109091,23.3,23.3
2025-08-20 04:40:00+00:00,442.5071429,178.788012,23.8,75.93,33.94370623,5.08,14.06333333,16.91324675,23.23846154,23.3
2025-08-20 04:45:00+00:00,442.4809524,196.4883117,23.8,76.916,60.60716154,5.73,14.219,17.24711111,23.24839827,23.24992593
2025-08-20 04:50:00+00:00,442.6278409,215.7272727,23.8,77.93636364,70.17873303,6.377272727,14.25636364,16.75745192,23.3,23.2
2025-08-20 04:55:00+00:00,442.0621379,234.4662338,23.8,78.92542857,81.39086335,7.114809524,14.32652381,16.89900621,23.3,23.2
2025-08-20 05:00:00+00:00,442.9571429,242.2757576,23.8,79.8,91.03659259,7.77,14.44222222,17.24457327,23.3,23.2
2025-08-20 05:05:00+00:00,444.85,245.2153846,23.75925926,80.79657143,100.0111667,8.429428571,14.44590909,17.12763285,23.3,23.2
2025-08-20 05:10:00+00:00,442.91,245.12,23.62563636,81.65714286,109.7640259,9.015384615,14.57062937,16.85555172,23.3,23.2
2025-08-20 05:15:00+00:00,444.06,249.24329,23.50148148,82.88666667,120.4892633,9.898181818,15.12833333,16.8,23.3,23.2
2025-08-20 05:20:00+00:00,444.75,251.7336538,23.5,83.81971154,129.5831932,10.534375,15.16004274,16.8,23.3,23.2
2025-08-20 05:25:00+00:00,444.64,248.4,23.5,84.95746032,140.7411429,11.32071429,15.52792857,16.82872727,23.3,23.2
2025-08-20 05:30:00+00:00,445.6545455,248.616,23.5,85.93565079,150.0607021,12.03193651,15.40920952,16.90227634,23.3,23.2
2025-08-20 05:35:00+00:00,463.6555556,243.3402597,23.466,86.96,163.5527857,12.74,15.235,17,23.3,23.2
2025-08-20 05:40:00+00:00,457.28,251.9026316,23.41591579,88.17714286,175.2454862,13.60830087,15.56,17.07333333,23.3,23.2
2025-08-20 05:45:00+00:00,453.4444444,244.4157828,23.48224537,88.94,183.4209698,14.15714286,15.54,17.105,23.26363636,23.16
2025-08-20 05:50:00+00:00,451.847619,245.2955665,23.5,90.03,194.1089754,14.85714286,15.50244444,17.18360324,23.21166667,23.12488696
2025-08-20 05:55:00+00:00,451.4834144,245.5534839,23.5,90.45104895,199.176627,15.1006993,15.59223776,17.20059524,23.21920556,23.17327742
2025-08-20 06:00:00+00:00,451.0795929,251.8918841,23.47972727,91.7026862,209.4426424,16.01394689,16.1115348,17.17776987,23.20629293,23.19120773
2025-08-20 06:05:00+00:00,450.7636364,251.1738907,23.409375,93.17533333,221.0234782,17.03305556,16.41730303,17.01638889,23.2,23.2
2025-08-20 06:10:00+00:00,448.9377778,249.0477855,23.41833333,94.47714286,232.6566667,17.90333333,16.62542857,16.94333333,23.2,23.2
2025-08-20 06:15:00+00:00,450.9492063,252.4609524,23.4702201,95.59142857,245.6274667,18.66,16.898,16.978,23.2,23.2
2025-08-20 06:20:00+00:00,451.0399306,247.5472414,23.404,96.475,254.6158247,19.25,17.1775,17,23.2,23.19916667
2025-08-20 06:25:00+00:00,451.8321678,250.2529412,23.4,97.33555556,264.2320527,19.84666667,17.01244444,17.12550079,23.2,23.1327345
2025-08-20 06:30:00+00:00,452,251.7538462,23.4,98.72333333,278.2318564,20.76904762,17.60885714,17.28666667,23.2,23.1
2025-08-20 06:35:00+00:00,452,249.2622222,23.4,99.59056566,287.4107665,21.30444444,17.6400979,17.19318841,23.2,23.1
2025-08-20 06:40:00+00:00,453.2720588,247.3148319,23.4,100.2775641,296.4734849,21.76075758,17.11898413,17.02752905,23.2,23.1
2025-08-20 06:45:00+00:00,454.8020202,252.5904762,23.4,101.8941667,311.8778074,22.83380952,16.5825,16.85272727,23.2,23.1
2025-08-20 06:50:00+00:00,454.1794872,250.219122,23.4,102.9440972,322.0179508,23.49330357,16.74818182,16.8,23.2,23.1
2025-08-20 06:55:00+00:00,456.8495726,247.45311,23.4,103.975,331.4204976,24.16,17.044,16.8,23.2,23.1
2025-08-20 07:00:00+00:00,459.1955556,254.0507692,23.4,105.176,342.4030758,24.872,17.136,16.94348485,23.28969231,23.10444444
2025-08-20 07:05:00+00:00,471.0153846,246.2395833,23.4,106.2,352.5061744,25.48,17.198,17.000625,23.47951389,23.19301471
2025-08-20 07:10:00+00:00,476.1695238,245.4727273,23.4,107.402381,363.366,26.29119048,18.49483333,17.19376623,23.60071429,23.31272727
2025-08-20 07:15:00+00:00,477.7714286,248.6181818,23.4,108.6283333,375.5901182,27.0330303,18.05076923,17.325,23.7,23.29818182
2025-08-20 07:20:00+00:00,475.6878788,249.0792547,23.4,109.8115873,386.5744196,27.71930952,17.60422222,17.1,23.70434783,23.22923312
2025-08-20 07:25:00+00:00,473.875,247.8570289,23.4,110.665625,391.6957702,28.19285714,17.7325,17.12625,23.75785486,23.25999746
2025-08-20 07:30:00+00:00,472.048951,250.648744,23.38267241,111.9,404.0252464,28.84,18.24,17.2,23.90963929,23.30742611
2025-08-20 07:35:00+00:00,470,245.7777778,23.4,112.986,414.3835152,29.48,18.5,17.2,24,23.3
2025-08-20 07:40:00+00:00,472.6071429,246.847619,23.4,114.2545455,426.2345218,30.208,18.90545455,17.2024,24,23.3
2025-08-20 07:45:00+00:00,474,247,23.4,115.6962222,436.0087236,30.98966667,18.82577201,17.5,24,23.3
2025-08-20 07:50:00+00:00,480.0980769,249.176,23.4,117.0825,443.6442133,31.659,18.92145455,17.5,24.09306667,23.20667692
2025-08-20 07:55:00+00:00,482.7691176,255.5091584,23.31031388,117.9275,448.3016129,32.115,19.50730769,17.5,24.18138218,23.2
2025-08-20 08:00:00+00:00,533.72,255.5963636,23.45307692,119.5620455,453.4256791,32.95409091,19.796,17.52242424,24.18,23.2
2025-08-20 08:05:00+00:00,574.3600433,251.7683983,23.664,120.2823672,457.2711206,33.2933508,19.32204334,17.6,24.2,23.2
2025-08-20 08:10:00+00:00,588.8818182,253.1810277,23.78,121.8461667,474.7021197,34.078,19.5315,17.6,24.12181818,23.28
2025-08-20 08:15:00+00:00,586.8,248.6677895,23.8,123.038,486.6188862,34.608,19.90545455,17.47407407,24.03334737,23.3
2025-08-20 08:20:00+00:00,573.7411111,252.7163636,23.882,124.5732143,500.0927273,35.37833333,20.26,17.10219048,24,23.3
2025-08-20 08:25:00+00:00,585.7094017,248.9272727,23.9,125.9060714,514.0649091,35.94888889,20.40628571,17.05045455,24,23.3
2025-08-20 08:30:00+00:00,587,248.0703125,23.9,126.6209821,528.8740386,36.2547619,19.49785714,17.26818295,23.94765625,23.3
2025-08-20 08:35:00+00:00,585,248.1352381,23.9,128.5711111,535.6027514,37.05722222,18.62752137,17.46411765,23.9,23.3
2025-08-20 08:40:00+00:00,582.64,250.4698246,23.96834211,129.62,539.9279588,37.48428571,18.5025,17.56352757,23.96834211,23.3
2025-08-20 08:45:00+00:00,576.8261905,251.5179487,24,131.3055556,542.6553932,38.18555556,18.62,17.5,24,23.3
2025-08-20 08:50:00+00:00,575.04,251.7142857,24.01015385,132.7308333,554.2655154,38.72,19.95966667,17.64476923,24,23.3
2025-08-20 08:55:00+00:00,579.3690476,248.3683502,24,133.806,560.5784656,39.11,19.904,17.34023569,24,23.3
2025-08-20 09:00:00+00:00,579.2,249.44,24,135.5733333,560.229771,39.77,19.94,17.2,24,23.3
2025-08-20 09:05:00+00:00,577.8261072,250.4830853,24,136.9,562.0905172,40.2,21,17.20166667,23.96733647,23.41538462
2025-08-20 09:10:00+00:00,581.15,251.13,24,138.4395556,569.8439248,40.68533333,19.62753247,17.16192513,24,23.696
2025-08-20 09:15:00+00:00,600.6940171,250.1,24.13444444,140.0133333,576.9552727,41.19,19.64371429,17.08,24,23.8
2025-08-20 09:20:00+00:00,613.8222222,248.7288312,24.26076131,141.55,583.3457143,41.685,19.36068571,17.09384087,24,23.86
2025-08-20 09:25:00+00:00,616.2596154,248.1299149,24.26039607,142.9523636,590.864763,42.05644444,19.1679697,17.12667727,24,23.85275317
2025-08-20 09:30:00+00:00,616.3638889,246.9202614,24.3,144.34,598.4808016,42.44,19.534,17.2,23.94679739,23.92
2025-08-20 09:35:00+00:00,627,245.3333333,24.35214286,146.2418333,607.9122831,42.97727778,19.73555556,17.2,23.9,24
2025-08-20 09:40:00+00:00,645.5,244.1666667,24.5,147.2211039,612.9487166,43.2025974,19.36233766,17.19090909,23.9,23.95
2025-08-20 09:45:00+00:00,652.94,245.6578947,24.642,149.342,611.4093333,43.755,19.3515,17.04444444,23.9,23.94210526
2025-08-20 09:50:00+00:00,657.4083333,247.96,24.7,150.802,622.1228579,44.06711111,19.4076,17.231,23.9,23.912
2025-08-20 09:55:00+00:00,646.3363636,250.9097436,24.71433333,152.6741667,632.59395,44.45928571,19.24788889,17.26935714,23.9,23.8
2025-08-20 10:00:00+00:00,633.6033333,256.1847368,24.71111111,154.1077778,634.5801818,44.75142857,19.76622222,17.06262626,23.9,23.837
2025-08-20 10:05:00+00:00,615,250.9042424,24.64545455,155.77,637.4171333,45.03333333,20.445,17.20285714,23.9,23.84727273
2025-08-20 10:10:00+00:00,600.4285714,248.7453887,24.65606061,157.425,640.4068107,45.325,21.0775,17.37692308,23.90357143,23.78535354
2025-08-20 10:15:00+00:00,561.8,254.0821429,24.37941176,158.5960714,644.3418092,45.52142857,21.34832143,17.54289744,24,23.7
2025-08-20 10:20:00+00:00,560.1247059,250.9312821,24.3,160.8021429,645.868331,45.89153846,21.497375,17.69711599,24,23.7
2025-08-20 10:25:00+00:00,548.1141353,247.2296078,24.26281818,162.4514286,651.0277641,46.09582418,20.94308929,17.41646591,24,23.7
2025-08-20 10:30:00+00:00,539.52,247,24.16,164.4485,653.3818235,46.3425,20.81825,17.31529412,24.03090909,23.66
2025-08-20 10:35:00+00:00,511.0727273,253.3384615,24.1,166.105,655.7392769,46.495,21.5565,17.21915385,24.05894737,23.6
2025-08-20 10:40:00+00:00,497.2,251.1333333,24.1,167.905,659.2322526,46.67,20.75677778,17.055,23.94412281,23.6
2025-08-20 10:45:00+00:00,491.5714286,250.0576923,24.1,169.2645833,659.1112416,46.75416667,20.89744048,17.05384615,23.87132867,23.6
2025-08-20 10:50:00+00:00,489.6222222,251.9362637,24.09356643,171.1885714,661.3235556,46.945,21.28,17.10666667,23.8952381,23.6
